name	chrom	chromStart	chromEnd	source
trf	chr1	68151799	68152006	ucsc-mm9-simpleRepeat
trf	chr1	68151800	68151943	ucsc-mm9-simpleRepeat
trf	chr1	68151804	68152059	ucsc-mm9-simpleRepeat
trf	chr1	68151864	68152059	ucsc-mm9-simpleRepeat
trf	chr1	68152003	68152028	ucsc-mm9-simpleRepeat
trf	chr1	68156357	68156414	ucsc-mm9-simpleRepeat
trf	chr1	68156422	68156474	ucsc-mm9-simpleRepeat
trf	chr1	68162697	68162727	ucsc-mm9-simpleRepeat
trf	chr1	68164375	68164420	ucsc-mm9-simpleRepeat
trf	chr1	68165857	68165950	ucsc-mm9-simpleRepeat
trf	chr1	68165901	68165954	ucsc-mm9-simpleRepeat
trf	chr1	68172049	68172110	ucsc-mm9-simpleRepeat
trf	chr1	68173362	68173455	ucsc-mm9-simpleRepeat
trf	chr1	68177491	68177518	ucsc-mm9-simpleRepeat
trf	chr1	68178246	68178289	ucsc-mm9-simpleRepeat
trf	chr1	68183832	68183920	ucsc-mm9-simpleRepeat
trf	chr1	68183832	68183920	ucsc-mm9-simpleRepeat
trf	chr1	68183921	68183962	ucsc-mm9-simpleRepeat
trf	chr1	68186913	68186952	ucsc-mm9-simpleRepeat
trf	chr1	68186951	68186990	ucsc-mm9-simpleRepeat
trf	chr1	68198691	68198768	ucsc-mm9-simpleRepeat
trf	chr1	68201483	68201520	ucsc-mm9-simpleRepeat
trf	chr1	68206543	68206677	ucsc-mm9-simpleRepeat
trf	chr1	68213760	68213837	ucsc-mm9-simpleRepeat
trf	chr1	68214451	68214516	ucsc-mm9-simpleRepeat
trf	chr1	68216554	68216594	ucsc-mm9-simpleRepeat
trf	chr1	68220040	68220108	ucsc-mm9-simpleRepeat
trf	chr1	68221792	68221841	ucsc-mm9-simpleRepeat
trf	chr1	68221804	68221837	ucsc-mm9-simpleRepeat
trf	chr1	68221850	68221938	ucsc-mm9-simpleRepeat
trf	chr1	68224661	68224704	ucsc-mm9-simpleRepeat
trf	chr1	68228673	68228699	ucsc-mm9-simpleRepeat
trf	chr1	68230994	68231042	ucsc-mm9-simpleRepeat
trf	chr1	68234121	68234216	ucsc-mm9-simpleRepeat
trf	chr1	68234445	68234639	ucsc-mm9-simpleRepeat
trf	chr1	68241550	68241610	ucsc-mm9-simpleRepeat
trf	chr1	68244520	68244545	ucsc-mm9-simpleRepeat
trf	chr1	68249510	68249553	ucsc-mm9-simpleRepeat
trf	chr1	68255918	68255960	ucsc-mm9-simpleRepeat
trf	chr1	68262179	68262250	ucsc-mm9-simpleRepeat
trf	chr1	68268008	68268039	ucsc-mm9-simpleRepeat
trf	chr1	68269733	68269771	ucsc-mm9-simpleRepeat
trf	chr1	68280097	68280167	ucsc-mm9-simpleRepeat
trf	chr1	68285799	68285868	ucsc-mm9-simpleRepeat
trf	chr1	68286403	68286462	ucsc-mm9-simpleRepeat
trf	chr1	68286938	68287092	ucsc-mm9-simpleRepeat
trf	chr1	68289343	68289393	ucsc-mm9-simpleRepeat
trf	chr1	68290853	68290923	ucsc-mm9-simpleRepeat
trf	chr1	68290909	68291118	ucsc-mm9-simpleRepeat
trf	chr1	68299643	68299691	ucsc-mm9-simpleRepeat
trf	chr1	68299791	68299832	ucsc-mm9-simpleRepeat
trf	chr1	68301671	68301699	ucsc-mm9-simpleRepeat
trf	chr1	68303011	68303045	ucsc-mm9-simpleRepeat
trf	chr1	68303657	68303691	ucsc-mm9-simpleRepeat
trf	chr1	68307753	68307778	ucsc-mm9-simpleRepeat
trf	chr1	68310283	68310386	ucsc-mm9-simpleRepeat
trf	chr1	68314702	68315200	ucsc-mm9-simpleRepeat
trf	chr1	68321144	68321180	ucsc-mm9-simpleRepeat
trf	chr1	68323817	68323877	ucsc-mm9-simpleRepeat
trf	chr1	68324484	68324767	ucsc-mm9-simpleRepeat
trf	chr1	68324501	68324773	ucsc-mm9-simpleRepeat
trf	chr1	68326501	68326556	ucsc-mm9-simpleRepeat
trf	chr1	68326870	68327002	ucsc-mm9-simpleRepeat
trf	chr1	68327007	68327063	ucsc-mm9-simpleRepeat
trf	chr1	68327873	68327933	ucsc-mm9-simpleRepeat
trf	chr1	68349399	68349488	ucsc-mm9-simpleRepeat
trf	chr1	68357764	68357898	ucsc-mm9-simpleRepeat
trf	chr1	68365250	68365287	ucsc-mm9-simpleRepeat
trf	chr1	68366996	68367024	ucsc-mm9-simpleRepeat
trf	chr1	68376120	68376146	ucsc-mm9-simpleRepeat
trf	chr1	68376256	68376312	ucsc-mm9-simpleRepeat
trf	chr1	68377668	68377752	ucsc-mm9-simpleRepeat
trf	chr1	68377751	68377779	ucsc-mm9-simpleRepeat
trf	chr1	68383574	68383601	ucsc-mm9-simpleRepeat
trf	chr1	68383600	68383626	ucsc-mm9-simpleRepeat
trf	chr1	68383941	68383993	ucsc-mm9-simpleRepeat
trf	chr1	68384334	68384412	ucsc-mm9-simpleRepeat
trf	chr1	68386589	68386623	ucsc-mm9-simpleRepeat
trf	chr1	68390067	68390110	ucsc-mm9-simpleRepeat
trf	chr1	68391569	68391604	ucsc-mm9-simpleRepeat
trf	chr1	68393503	68393538	ucsc-mm9-simpleRepeat
trf	chr1	68397283	68397310	ucsc-mm9-simpleRepeat
trf	chr1	68400408	68400557	ucsc-mm9-simpleRepeat
trf	chr1	68400420	68400543	ucsc-mm9-simpleRepeat
trf	chr1	68401821	68401854	ucsc-mm9-simpleRepeat
trf	chr1	68406310	68406406	ucsc-mm9-simpleRepeat
trf	chr1	68411922	68411977	ucsc-mm9-simpleRepeat
trf	chr1	68413090	68413117	ucsc-mm9-simpleRepeat
trf	chr1	68420493	68420523	ucsc-mm9-simpleRepeat
trf	chr1	68420527	68420552	ucsc-mm9-simpleRepeat
trf	chr1	68421481	68421538	ucsc-mm9-simpleRepeat
trf	chr1	68425594	68425645	ucsc-mm9-simpleRepeat
trf	chr1	68428093	68428123	ucsc-mm9-simpleRepeat
trf	chr1	68429935	68429967	ucsc-mm9-simpleRepeat
trf	chr1	68432185	68432257	ucsc-mm9-simpleRepeat
trf	chr1	68432254	68432313	ucsc-mm9-simpleRepeat
trf	chr1	68450440	68450480	ucsc-mm9-simpleRepeat
trf	chr1	68465593	68465655	ucsc-mm9-simpleRepeat
trf	chr1	68468259	68468337	ucsc-mm9-simpleRepeat
trf	chr1	68470069	68470132	ucsc-mm9-simpleRepeat
trf	chr1	68484092	68484141	ucsc-mm9-simpleRepeat
trf	chr1	68487376	68487407	ucsc-mm9-simpleRepeat
trf	chr1	68494747	68494773	ucsc-mm9-simpleRepeat
trf	chr1	68497823	68497878	ucsc-mm9-simpleRepeat
trf	chr1	68500303	68500328	ucsc-mm9-simpleRepeat
trf	chr1	68503176	68503229	ucsc-mm9-simpleRepeat
trf	chr1	68503685	68503721	ucsc-mm9-simpleRepeat
trf	chr1	68506680	68506729	ucsc-mm9-simpleRepeat
trf	chr1	68507292	68507411	ucsc-mm9-simpleRepeat
trf	chr1	68509133	68509193	ucsc-mm9-simpleRepeat
trf	chr1	68509134	68509173	ucsc-mm9-simpleRepeat
trf	chr1	68509199	68509246	ucsc-mm9-simpleRepeat
trf	chr1	68509323	68509384	ucsc-mm9-simpleRepeat
trf	chr1	68511291	68511513	ucsc-mm9-simpleRepeat
trf	chr1	68511352	68511449	ucsc-mm9-simpleRepeat
trf	chr1	68515532	68516217	ucsc-mm9-simpleRepeat
trf	chr1	68522633	68522731	ucsc-mm9-simpleRepeat
trf	chr1	68524530	68524568	ucsc-mm9-simpleRepeat
trf	chr1	68527741	68527803	ucsc-mm9-simpleRepeat
trf	chr1	68537826	68537989	ucsc-mm9-simpleRepeat
trf	chr1	68540304	68540329	ucsc-mm9-simpleRepeat
trf	chr1	68542903	68542933	ucsc-mm9-simpleRepeat
trf	chr1	68550162	68550261	ucsc-mm9-simpleRepeat
trf	chr1	68550163	68550258	ucsc-mm9-simpleRepeat
trf	chr1	68551243	68551327	ucsc-mm9-simpleRepeat
trf	chr1	68551885	68551942	ucsc-mm9-simpleRepeat
trf	chr1	68554618	68554670	ucsc-mm9-simpleRepeat
trf	chr1	68555037	68555101	ucsc-mm9-simpleRepeat
trf	chr1	68555611	68555680	ucsc-mm9-simpleRepeat
trf	chr1	68558010	68558178	ucsc-mm9-simpleRepeat
trf	chr1	68558244	68558279	ucsc-mm9-simpleRepeat
trf	chr1	68576095	68576146	ucsc-mm9-simpleRepeat
trf	chr1	68576150	68576181	ucsc-mm9-simpleRepeat
trf	chr1	68577937	68577991	ucsc-mm9-simpleRepeat
trf	chr1	68580962	68581015	ucsc-mm9-simpleRepeat
trf	chr1	68588504	68588552	ucsc-mm9-simpleRepeat
trf	chr1	68588551	68588650	ucsc-mm9-simpleRepeat
trf	chr1	68596171	68596200	ucsc-mm9-simpleRepeat
trf	chr1	68601050	68601090	ucsc-mm9-simpleRepeat
trf	chr1	68601050	68601090	ucsc-mm9-simpleRepeat
trf	chr1	68612110	68612147	ucsc-mm9-simpleRepeat
trf	chr1	68612355	68612518	ucsc-mm9-simpleRepeat
trf	chr1	68619617	68619650	ucsc-mm9-simpleRepeat
trf	chr1	68620452	68620519	ucsc-mm9-simpleRepeat
trf	chr1	68621759	68621868	ucsc-mm9-simpleRepeat
trf	chr1	68624581	68624767	ucsc-mm9-simpleRepeat
trf	chr1	68634986	68635068	ucsc-mm9-simpleRepeat
trf	chr1	68635538	68636265	ucsc-mm9-simpleRepeat
trf	chr1	68639798	68639901	ucsc-mm9-simpleRepeat
trf	chr1	68641941	68642059	ucsc-mm9-simpleRepeat
trf	chr1	68644327	68644378	ucsc-mm9-simpleRepeat
trf	chr1	68644845	68645510	ucsc-mm9-simpleRepeat
trf	chr1	68645943	68646062	ucsc-mm9-simpleRepeat
trf	chr1	68653629	68653669	ucsc-mm9-simpleRepeat
trf	chr1	68657216	68657325	ucsc-mm9-simpleRepeat
trf	chr1	68657597	68657628	ucsc-mm9-simpleRepeat
trf	chr1	68657727	68657782	ucsc-mm9-simpleRepeat
trf	chr1	68658010	68658196	ucsc-mm9-simpleRepeat
trf	chr1	68660115	68660198	ucsc-mm9-simpleRepeat
trf	chr1	68671486	68672151	ucsc-mm9-simpleRepeat
trf	chr1	68672584	68672703	ucsc-mm9-simpleRepeat
trf	chr1	68680687	68680739	ucsc-mm9-simpleRepeat
trf	chr1	68680967	68681028	ucsc-mm9-simpleRepeat
trf	chr1	68685857	68685993	ucsc-mm9-simpleRepeat
trf	chr1	68686897	68686922	ucsc-mm9-simpleRepeat
trf	chr1	68687292	68687339	ucsc-mm9-simpleRepeat
trf	chr1	68690344	68690378	ucsc-mm9-simpleRepeat
trf	chr1	68697536	68697597	ucsc-mm9-simpleRepeat
trf	chr1	68697598	68697643	ucsc-mm9-simpleRepeat
trf	chr1	68699483	68699510	ucsc-mm9-simpleRepeat
trf	chr1	68699618	68699668	ucsc-mm9-simpleRepeat
trf	chr1	68702332	68702365	ucsc-mm9-simpleRepeat
trf	chr1	68702356	68702397	ucsc-mm9-simpleRepeat
trf	chr1	68709436	68709509	ucsc-mm9-simpleRepeat
trf	chr1	68713316	68713373	ucsc-mm9-simpleRepeat
trf	chr1	68713322	68713371	ucsc-mm9-simpleRepeat
trf	chr1	68716356	68716435	ucsc-mm9-simpleRepeat
trf	chr1	68716627	68716664	ucsc-mm9-simpleRepeat
trf	chr1	68720618	68720662	ucsc-mm9-simpleRepeat
trf	chr1	68727777	68727836	ucsc-mm9-simpleRepeat
trf	chr1	68728570	68728612	ucsc-mm9-simpleRepeat
trf	chr1	68732920	68732956	ucsc-mm9-simpleRepeat
trf	chr1	68738587	68738652	ucsc-mm9-simpleRepeat
trf	chr1	68738710	68738772	ucsc-mm9-simpleRepeat
trf	chr1	68740601	68740700	ucsc-mm9-simpleRepeat
trf	chr1	68746797	68746875	ucsc-mm9-simpleRepeat
trf	chr1	68747274	68747337	ucsc-mm9-simpleRepeat
trf	chr1	68751578	68751615	ucsc-mm9-simpleRepeat
trf	chr1	68752845	68752885	ucsc-mm9-simpleRepeat
trf	chr1	68754127	68754219	ucsc-mm9-simpleRepeat
trf	chr1	68754718	68754804	ucsc-mm9-simpleRepeat
trf	chr1	68766870	68767014	ucsc-mm9-simpleRepeat
trf	chr1	68768653	68768679	ucsc-mm9-simpleRepeat
trf	chr1	68769705	68769784	ucsc-mm9-simpleRepeat
trf	chr1	68769787	68769830	ucsc-mm9-simpleRepeat
trf	chr1	68773431	68773461	ucsc-mm9-simpleRepeat
trf	chr1	68774237	68774298	ucsc-mm9-simpleRepeat
trf	chr1	68778852	68778982	ucsc-mm9-simpleRepeat
trf	chr1	68780020	68780052	ucsc-mm9-simpleRepeat
trf	chr1	68784358	68784408	ucsc-mm9-simpleRepeat
trf	chr1	68786493	68786625	ucsc-mm9-simpleRepeat
trf	chr1	68787418	68787459	ucsc-mm9-simpleRepeat
trf	chr1	68794715	68794793	ucsc-mm9-simpleRepeat
trf	chr1	68794840	68794944	ucsc-mm9-simpleRepeat
trf	chr1	68794840	68794944	ucsc-mm9-simpleRepeat
trf	chr1	68794845	68794946	ucsc-mm9-simpleRepeat
trf	chr1	68794943	68794983	ucsc-mm9-simpleRepeat
trf	chr1	68796451	68796548	ucsc-mm9-simpleRepeat
trf	chr1	68796451	68796548	ucsc-mm9-simpleRepeat
trf	chr1	68797468	68797522	ucsc-mm9-simpleRepeat
trf	chr1	68800831	68800891	ucsc-mm9-simpleRepeat
trf	chr1	68804154	68804195	ucsc-mm9-simpleRepeat
trf	chr1	68804937	68804986	ucsc-mm9-simpleRepeat
trf	chr1	68805561	68805591	ucsc-mm9-simpleRepeat
trf	chr1	68806933	68806964	ucsc-mm9-simpleRepeat
trf	chr1	68812888	68813123	ucsc-mm9-simpleRepeat
trf	chr1	68814900	68814974	ucsc-mm9-simpleRepeat
trf	chr1	68814973	68815020	ucsc-mm9-simpleRepeat
trf	chr1	68815319	68815370	ucsc-mm9-simpleRepeat
trf	chr1	68815369	68815411	ucsc-mm9-simpleRepeat
trf	chr1	68815410	68815442	ucsc-mm9-simpleRepeat
trf	chr1	68817347	68817409	ucsc-mm9-simpleRepeat
trf	chr1	68821260	68821356	ucsc-mm9-simpleRepeat
trf	chr1	68821261	68821358	ucsc-mm9-simpleRepeat
trf	chr1	68828909	68828966	ucsc-mm9-simpleRepeat
trf	chr1	68833965	68834012	ucsc-mm9-simpleRepeat
trf	chr1	68835520	68835633	ucsc-mm9-simpleRepeat
trf	chr1	68836343	68836404	ucsc-mm9-simpleRepeat
trf	chr1	68838323	68838402	ucsc-mm9-simpleRepeat
trf	chr1	68841173	68841200	ucsc-mm9-simpleRepeat
trf	chr1	68844246	68844306	ucsc-mm9-simpleRepeat
trf	chr1	68862467	68862516	ucsc-mm9-simpleRepeat
trf	chr1	68864530	68864588	ucsc-mm9-simpleRepeat
trf	chr1	68866829	68866856	ucsc-mm9-simpleRepeat
trf	chr1	68867407	68867471	ucsc-mm9-simpleRepeat
trf	chr1	68867470	68867513	ucsc-mm9-simpleRepeat
trf	chr1	68872267	68872334	ucsc-mm9-simpleRepeat
trf	chr1	68876392	68876446	ucsc-mm9-simpleRepeat
trf	chr1	68877848	68877878	ucsc-mm9-simpleRepeat
trf	chr1	68879630	68879744	ucsc-mm9-simpleRepeat
trf	chr1	68880583	68880631	ucsc-mm9-simpleRepeat
trf	chr1	68885833	68885926	ucsc-mm9-simpleRepeat
trf	chr1	68889344	68889418	ucsc-mm9-simpleRepeat
trf	chr1	68894516	68894544	ucsc-mm9-simpleRepeat
trf	chr1	68894822	68894864	ucsc-mm9-simpleRepeat
trf	chr1	68898115	68898170	ucsc-mm9-simpleRepeat
trf	chr1	68903379	68903440	ucsc-mm9-simpleRepeat
trf	chr1	68906888	68906930	ucsc-mm9-simpleRepeat
trf	chr1	68909192	68909244	ucsc-mm9-simpleRepeat
trf	chr1	68909521	68909566	ucsc-mm9-simpleRepeat
trf	chr1	68911802	68911838	ucsc-mm9-simpleRepeat
trf	chr1	68914297	68914347	ucsc-mm9-simpleRepeat
trf	chr1	68914346	68914381	ucsc-mm9-simpleRepeat
trf	chr1	68914526	68914561	ucsc-mm9-simpleRepeat
trf	chr1	68917343	68917379	ucsc-mm9-simpleRepeat
trf	chr1	68918210	68918283	ucsc-mm9-simpleRepeat
trf	chr1	68918210	68918279	ucsc-mm9-simpleRepeat
trf	chr1	68922542	68922615	ucsc-mm9-simpleRepeat
trf	chr1	68929475	68929539	ucsc-mm9-simpleRepeat
trf	chr1	68931910	68932116	ucsc-mm9-simpleRepeat
trf	chr1	68931988	68932115	ucsc-mm9-simpleRepeat
trf	chr1	68931988	68932115	ucsc-mm9-simpleRepeat
trf	chr1	68934177	68934216	ucsc-mm9-simpleRepeat
trf	chr1	68940148	68940178	ucsc-mm9-simpleRepeat
trf	chr1	68941212	68941242	ucsc-mm9-simpleRepeat
trf	chr1	68943704	68943796	ucsc-mm9-simpleRepeat
trf	chr1	68946000	68946043	ucsc-mm9-simpleRepeat
trf	chr1	68953380	68953455	ucsc-mm9-simpleRepeat
trf	chr1	68954388	68954423	ucsc-mm9-simpleRepeat
trf	chr1	68955055	68955094	ucsc-mm9-simpleRepeat
trf	chr1	68955280	68955388	ucsc-mm9-simpleRepeat
trf	chr1	68955282	68955353	ucsc-mm9-simpleRepeat
trf	chr1	68955295	68955387	ucsc-mm9-simpleRepeat
trf	chr1	68955300	68955357	ucsc-mm9-simpleRepeat
trf	chr1	68955711	68955790	ucsc-mm9-simpleRepeat
trf	chr1	68958439	68958485	ucsc-mm9-simpleRepeat
trf	chr1	68961790	68961849	ucsc-mm9-simpleRepeat
trf	chr1	68963830	68963940	ucsc-mm9-simpleRepeat
trf	chr1	68968162	68968238	ucsc-mm9-simpleRepeat
trf	chr1	68976873	68976921	ucsc-mm9-simpleRepeat
trf	chr1	68976920	68976965	ucsc-mm9-simpleRepeat
trf	chr1	68977406	68977469	ucsc-mm9-simpleRepeat
trf	chr1	68977468	68977526	ucsc-mm9-simpleRepeat
trf	chr1	68978730	68978772	ucsc-mm9-simpleRepeat
trf	chr1	68979107	68979182	ucsc-mm9-simpleRepeat
trf	chr1	68980162	68980219	ucsc-mm9-simpleRepeat
trf	chr1	68984972	68985034	ucsc-mm9-simpleRepeat
trf	chr1	68986253	68986286	ucsc-mm9-simpleRepeat
trf	chr1	68988671	68988728	ucsc-mm9-simpleRepeat
trf	chr1	68989292	68989331	ucsc-mm9-simpleRepeat
trf	chr1	68989541	68989710	ucsc-mm9-simpleRepeat
trf	chr1	68994284	68994437	ucsc-mm9-simpleRepeat
trf	chr1	68994284	68994436	ucsc-mm9-simpleRepeat
trf	chr1	68994371	68994418	ucsc-mm9-simpleRepeat
trf	chr1	68998433	68998495	ucsc-mm9-simpleRepeat
trf	chr1	69000769	69000850	ucsc-mm9-simpleRepeat
trf	chr1	69003212	69003239	ucsc-mm9-simpleRepeat
trf	chr1	69003238	69003272	ucsc-mm9-simpleRepeat
trf	chr1	69004404	69004429	ucsc-mm9-simpleRepeat
trf	chr1	69009603	69009632	ucsc-mm9-simpleRepeat
trf	chr1	69011015	69011048	ucsc-mm9-simpleRepeat
trf	chr1	69011667	69011746	ucsc-mm9-simpleRepeat
trf	chr1	69012756	69012830	ucsc-mm9-simpleRepeat
trf	chr1	69012759	69012933	ucsc-mm9-simpleRepeat
trf	chr1	69012825	69012872	ucsc-mm9-simpleRepeat
trf	chr1	69012852	69013251	ucsc-mm9-simpleRepeat
trf	chr1	69013365	69013527	ucsc-mm9-simpleRepeat
trf	chr1	69015869	69015906	ucsc-mm9-simpleRepeat
trf	chr1	69017840	69017884	ucsc-mm9-simpleRepeat
trf	chr1	69017999	69018068	ucsc-mm9-simpleRepeat
trf	chr1	69018473	69018507	ucsc-mm9-simpleRepeat
trf	chr1	69019640	69019696	ucsc-mm9-simpleRepeat
trf	chr1	69031770	69031824	ucsc-mm9-simpleRepeat
trf	chr1	69033599	69033666	ucsc-mm9-simpleRepeat
trf	chr1	69033665	69033698	ucsc-mm9-simpleRepeat
trf	chr1	69039946	69039980	ucsc-mm9-simpleRepeat
trf	chr1	69045450	69045535	ucsc-mm9-simpleRepeat
trf	chr1	69047729	69047861	ucsc-mm9-simpleRepeat
trf	chr1	69047754	69047885	ucsc-mm9-simpleRepeat
trf	chr1	69047829	69047882	ucsc-mm9-simpleRepeat
trf	chr1	69049699	69049744	ucsc-mm9-simpleRepeat
trf	chr1	69050730	69050771	ucsc-mm9-simpleRepeat
trf	chr1	69050732	69050773	ucsc-mm9-simpleRepeat
trf	chr1	69052179	69052227	ucsc-mm9-simpleRepeat
trf	chr1	69056300	69056366	ucsc-mm9-simpleRepeat
trf	chr1	69057464	69057496	ucsc-mm9-simpleRepeat
trf	chr1	69060762	69060802	ucsc-mm9-simpleRepeat
trf	chr1	69060799	69060834	ucsc-mm9-simpleRepeat
trf	chr1	69064861	69064902	ucsc-mm9-simpleRepeat
trf	chr1	69068066	69068102	ucsc-mm9-simpleRepeat
trf	chr1	69073635	69073676	ucsc-mm9-simpleRepeat
trf	chr1	69076013	69076114	ucsc-mm9-simpleRepeat
trf	chr1	69077122	69077155	ucsc-mm9-simpleRepeat
trf	chr1	69078435	69078574	ucsc-mm9-simpleRepeat
trf	chr1	69078751	69078813	ucsc-mm9-simpleRepeat
trf	chr1	69078759	69078811	ucsc-mm9-simpleRepeat
trf	chr1	69079002	69079028	ucsc-mm9-simpleRepeat
trf	chr1	69087448	69087481	ucsc-mm9-simpleRepeat
trf	chr1	69091536	69091588	ucsc-mm9-simpleRepeat
trf	chr1	69094035	69094148	ucsc-mm9-simpleRepeat
trf	chr1	69094151	69094242	ucsc-mm9-simpleRepeat
trf	chr1	69094484	69094513	ucsc-mm9-simpleRepeat
trf	chr1	69097360	69097403	ucsc-mm9-simpleRepeat
trf	chr1	69097394	69097457	ucsc-mm9-simpleRepeat
trf	chr1	69097456	69097507	ucsc-mm9-simpleRepeat
trf	chr1	69099446	69099496	ucsc-mm9-simpleRepeat
trf	chr1	69117020	69117056	ucsc-mm9-simpleRepeat
trf	chr1	69117053	69117151	ucsc-mm9-simpleRepeat
trf	chr1	69122352	69122432	ucsc-mm9-simpleRepeat
trf	chr1	69126714	69126995	ucsc-mm9-simpleRepeat
trf	chr1	69126714	69126995	ucsc-mm9-simpleRepeat
trf	chr1	69132069	69132135	ucsc-mm9-simpleRepeat
trf	chr1	69137607	69137643	ucsc-mm9-simpleRepeat
trf	chr1	69143581	69143623	ucsc-mm9-simpleRepeat
trf	chr1	69150626	69150672	ucsc-mm9-simpleRepeat
trf	chr1	69153401	69153486	ucsc-mm9-simpleRepeat
trf	chr1	69155030	69155064	ucsc-mm9-simpleRepeat
trf	chr1	69159298	69159370	ucsc-mm9-simpleRepeat
trf	chr1	69160040	69160182	ucsc-mm9-simpleRepeat
trf	chr1	69160153	69160195	ucsc-mm9-simpleRepeat
trf	chr1	69160192	69160230	ucsc-mm9-simpleRepeat
trf	chr1	69166346	69166393	ucsc-mm9-simpleRepeat
trf	chr1	69168146	69168372	ucsc-mm9-simpleRepeat
trf	chr1	69168766	69168799	ucsc-mm9-simpleRepeat
trf	chr1	69169710	69169747	ucsc-mm9-simpleRepeat
trf	chr1	69170513	69170581	ucsc-mm9-simpleRepeat
trf	chr1	69173012	69173041	ucsc-mm9-simpleRepeat
trf	chr1	69178630	69178671	ucsc-mm9-simpleRepeat
trf	chr1	69179526	69179583	ucsc-mm9-simpleRepeat
trf	chr1	69180125	69180195	ucsc-mm9-simpleRepeat
trf	chr1	69180134	69180241	ucsc-mm9-simpleRepeat
trf	chr1	69186714	69186757	ucsc-mm9-simpleRepeat
trf	chr1	69186787	69186839	ucsc-mm9-simpleRepeat
trf	chr1	69186787	69186839	ucsc-mm9-simpleRepeat
trf	chr1	69187022	69187068	ucsc-mm9-simpleRepeat
trf	chr1	69187675	69187861	ucsc-mm9-simpleRepeat
trf	chr1	69187677	69187840	ucsc-mm9-simpleRepeat
trf	chr1	69187901	69187945	ucsc-mm9-simpleRepeat
trf	chr1	69188842	69188888	ucsc-mm9-simpleRepeat
trf	chr1	69188940	69188989	ucsc-mm9-simpleRepeat
trf	chr1	69192366	69192981	ucsc-mm9-simpleRepeat
trf	chr1	69193508	69193535	ucsc-mm9-simpleRepeat
trf	chr1	69198770	69198822	ucsc-mm9-simpleRepeat
trf	chr1	69200019	69200073	ucsc-mm9-simpleRepeat
trf	chr1	69200072	69200102	ucsc-mm9-simpleRepeat
trf	chr1	69200806	69200883	ucsc-mm9-simpleRepeat
trf	chr1	69202435	69202463	ucsc-mm9-simpleRepeat
trf	chr1	69204703	69204770	ucsc-mm9-simpleRepeat
trf	chr1	69207018	69207058	ucsc-mm9-simpleRepeat
trf	chr1	69207019	69207065	ucsc-mm9-simpleRepeat
trf	chr1	69207414	69207462	ucsc-mm9-simpleRepeat
trf	chr1	69208271	69208322	ucsc-mm9-simpleRepeat
trf	chr1	69208717	69208743	ucsc-mm9-simpleRepeat
trf	chr1	69222214	69222307	ucsc-mm9-simpleRepeat
trf	chr1	69222827	69222917	ucsc-mm9-simpleRepeat
trf	chr1	69223626	69223660	ucsc-mm9-simpleRepeat
trf	chr1	69224999	69225028	ucsc-mm9-simpleRepeat
trf	chr1	69225366	69225407	ucsc-mm9-simpleRepeat
trf	chr1	69228265	69228310	ucsc-mm9-simpleRepeat
trf	chr1	69231455	69231531	ucsc-mm9-simpleRepeat
trf	chr1	69232026	69232057	ucsc-mm9-simpleRepeat
trf	chr1	69238082	69238604	ucsc-mm9-simpleRepeat
trf	chr1	69245498	69245567	ucsc-mm9-simpleRepeat
trf	chr1	69247279	69247330	ucsc-mm9-simpleRepeat
trf	chr1	69248436	69248481	ucsc-mm9-simpleRepeat
trf	chr1	69248623	69248654	ucsc-mm9-simpleRepeat
trf	chr1	69250964	69251012	ucsc-mm9-simpleRepeat
trf	chr1	69250965	69251014	ucsc-mm9-simpleRepeat
trf	chr1	69252954	69252994	ucsc-mm9-simpleRepeat
trf	chr1	69252957	69252994	ucsc-mm9-simpleRepeat
trf	chr1	69262286	69262328	ucsc-mm9-simpleRepeat
trf	chr1	69263553	69263613	ucsc-mm9-simpleRepeat
trf	chr1	69264288	69264332	ucsc-mm9-simpleRepeat
trf	chr1	69264652	69264723	ucsc-mm9-simpleRepeat
trf	chr1	69264729	69264758	ucsc-mm9-simpleRepeat
trf	chr1	69266308	69266363	ucsc-mm9-simpleRepeat
trf	chr1	69267360	69267423	ucsc-mm9-simpleRepeat
trf	chr1	69267861	69267910	ucsc-mm9-simpleRepeat
trf	chr1	69274098	69274226	ucsc-mm9-simpleRepeat
trf	chr1	69278007	69279135	ucsc-mm9-simpleRepeat
trf	chr1	69279596	69279715	ucsc-mm9-simpleRepeat
trf	chr1	69285752	69285785	ucsc-mm9-simpleRepeat
trf	chr1	69287983	69288018	ucsc-mm9-simpleRepeat
trf	chr1	69288017	69288132	ucsc-mm9-simpleRepeat
trf	chr1	69293405	69293615	ucsc-mm9-simpleRepeat
trf	chr1	69294707	69294736	ucsc-mm9-simpleRepeat
trf	chr1	69295782	69295873	ucsc-mm9-simpleRepeat
trf	chr1	69302976	69303020	ucsc-mm9-simpleRepeat
trf	chr1	69304342	69304424	ucsc-mm9-simpleRepeat
trf	chr1	69304842	69304971	ucsc-mm9-simpleRepeat
trf	chr1	69312311	69312373	ucsc-mm9-simpleRepeat
trf	chr1	69313766	69313834	ucsc-mm9-simpleRepeat
trf	chr1	69317836	69317978	ucsc-mm9-simpleRepeat
trf	chr1	69320288	69320320	ucsc-mm9-simpleRepeat
trf	chr1	69327379	69327410	ucsc-mm9-simpleRepeat
trf	chr1	69331034	69331074	ucsc-mm9-simpleRepeat
